0.10622163799999385,10000
0.11739159600000448,20000
0.10385787000001301,30000
0.1292605400000184,40000
0.10575644000002171,50000
0.10858902500001477,60000
0.11020306199998231,70000
0.12464764599999967,80000
0.11287262600001213,90000
0.11993763000000968,100000
0.12575032300000544,110000
0.14167970200000468,120000
0.13128279800000087,130000
0.1277181540000072,140000
0.13177972599999066,150000
0.13801730099999077,160000
0.13606045400001676,170000
0.14257664600000908,180000
0.1501998219999905,190000
0.1564803809999944,200000
0.15122714399998927,210000
0.16750072700000374,220000
0.16801580399999239,230000
0.17339975400000185,240000
0.1580590949999987,250000
0.16958586900000228,260000
0.1691629110000008,270000
0.16811393499997962,280000
0.180133187999985,290000
0.1732956060000106,300000
0.19325819900001306,310000
0.17869731999999772,320000
0.18397040599998604,330000
0.19851507900000342,340000
0.1977977859999953,350000
0.18746624399997813,360000
0.2134570139999994,370000
0.20761307000000784,380000
0.19502731200000767,390000
0.21778858300001502,400000
0.21696041300000957,410000
0.22137265300000308,420000
0.21686120000001097,430000
0.19969688599999813,440000
0.21353384599999004,450000
0.22576066800002081,460000
0.21771503300001882,470000
0.22970267699997748,480000
0.2426920720000112,490000
0.21674250299997766,500000
0.22101609000000622,510000
0.21010494800000856,520000
0.2046937709999952,530000
0.22940337499997554,540000
0.21338454700000398,550000
0.21489281399999527,560000
0.22417682700000796,570000
0.23064874799999302,580000
0.25880558599999404,590000
0.24224462000000813,600000
0.2575791319999894,610000
0.23711829199999102,620000
0.254389051000004,630000
0.22585387300000548,640000
0.2571711280000102,650000
0.24632993500000566,660000
0.2790417159999947,670000
0.24832861100000514,680000
0.22897012000001382,690000
0.23208683600000768,700000
0.23097885700002507,710000
0.24343505500002038,720000
0.23443336100001488,730000
0.24416770099998075,740000
0.23686308300000292,750000
0.2490312470000049,760000
0.2505066199999817,770000
0.24875853999998299,780000
0.25338093100000947,790000
0.30740233000000217,800000
0.31877448000000186,810000
0.31487831600000504,820000
0.3670928169999854,830000
0.3658042899999998,840000
0.32804331700000944,850000
0.339925103000013,860000
0.35758697299999653,870000
0.3457142759999954,880000
0.3298572519999823,890000
0.3304616229999908,900000
0.33080330900000376,910000
0.3251693619999969,920000
0.32657006600001637,930000
0.3423722459999965,940000
0.3594318929999929,950000
0.33690362600000867,960000
0.3375116480000031,970000
0.34382568699999183,980000
0.3584833160000187,990000
0.3568978309999977,1000000
0.37518471799998565,1010000
0.348005784999998,1020000
0.37653115999998477,1030000
0.3533610430000067,1040000
0.37048960300001,1050000
0.37256589200001144,1060000
0.37108549599997787,1070000
0.3795131409999897,1080000
0.38170352599999546,1090000
0.36618357099999344,1100000
0.3817854559999887,1110000
0.3620612859999994,1120000
0.4056804559999989,1130000
0.405011361999982,1140000
0.3910967120000066,1150000
0.38546175100000823,1160000
0.38128166199999214,1170000
0.3815225529999964,1180000
0.3776619310000058,1190000
0.4196940400000244,1200000
0.4008538509999937,1210000
0.3993855109999913,1220000
0.40221486699999787,1230000
0.4073416370000018,1240000
0.3970006890000093,1250000
0.40109955200000513,1260000
0.3911376270000062,1270000
0.41023060300000225,1280000
0.3818878219999817,1290000
0.4159972939999932,1300000
0.42383748700001433,1310000
0.4100134219999916,1320000
0.4021534860000031,1330000
0.4102232239999921,1340000
0.4125915130000237,1350000
0.4115039339999953,1360000
0.41809078200000727,1370000
0.43421138700000483,1380000
0.4082536349999941,1390000
0.39740226400002143,1400000
0.4107758469999965,1410000
0.40731715399999757,1420000
0.40502892500001053,1430000
0.406384963000022,1440000
0.4196169370000007,1450000
0.4213465240000005,1460000
0.4096632209999882,1470000
0.4138899970000125,1480000
0.43515718599999786,1490000
0.4221334679999984,1500000
0.4243569840000134,1510000
0.4149983179999879,1520000
0.42623492299998134,1530000
0.42673965100001965,1540000
0.4123247550000144,1550000
0.41427878999999734,1560000
0.41150736599999505,1570000
0.41138423700002136,1580000
0.4231877119999865,1590000
0.42154835400000934,1600000
0.4436058160000016,1610000
0.44404962599998044,1620000
0.4439047770000002,1630000
0.4697368260000019,1640000
0.4731296349999923,1650000
0.440514453999981,1660000
0.5045568540000147,1670000
0.49981599200000915,1680000
0.48293646299998727,1690000
0.4885533910000106,1700000
0.46350647799999933,1710000
0.463615902000015,1720000
0.45056418099997586,1730000
0.4580545699999732,1740000
0.4579996840000149,1750000
0.46192672399999424,1760000
0.46303293000002554,1770000
0.46359333399999514,1780000
0.45551356199999304,1790000
0.4544759529999851,1800000
0.46757612300001483,1810000
0.5124596979999865,1820000
0.47483231499998624,1830000
0.47571897699998544,1840000
0.4951547180000091,1850000
0.4570161050000081,1860000
0.46745458099999837,1870000
0.45443273100002557,1880000
0.4608174659999804,1890000
0.49930325599999037,1900000
0.4642305919999785,1910000
0.4728512599999988,1920000
0.4849053120000235,1930000
0.5054500939999969,1940000
0.4820044610000025,1950000
0.5076488240000003,1960000
0.5400792080000087,1970000
0.5065665890000162,1980000
0.49236628700001006,1990000
0.5136306199999865,2000000
0.5108905419999985,2010000
0.48333763499999804,2020000
0.510777260999987,2030000
0.5218926350000004,2040000
0.49118167099999255,2050000
0.5248520859999815,2060000
0.4929933169999856,2070000
0.5358631850000108,2080000
0.5164024470000186,2090000
0.5294462690000046,2100000
0.5876190529999974,2110000
0.5079239499999915,2120000
0.5201163699999825,2130000
0.4990993689999925,2140000
0.5144438610000179,2150000
0.5177486790000216,2160000
0.5038046949999853,2170000
0.5383596140000009,2180000
0.5326179820000334,2190000
0.5217429780000202,2200000
0.5573787650000099,2210000
0.5102987409999855,2220000
0.5602751160000139,2230000
0.5507576219999919,2240000
0.5598924189999934,2250000
0.5651598119999903,2260000
0.5323365330000343,2270000
0.5674661850000007,2280000
0.574802510999973,2290000
0.5385041020000472,2300000
0.5399269979999985,2310000
0.5334670149999852,2320000
0.538711348999982,2330000
0.5691432659999691,2340000
0.5552687080000283,2350000
0.5692885200000433,2360000
0.5586030709999932,2370000
0.5547175919999745,2380000
0.5510014669999919,2390000
0.5438344239999537,2400000
0.5455000860000041,2410000
0.542616307000003,2420000
0.5654486650000194,2430000
0.5679705409999656,2440000
0.5528785899999775,2450000
0.5447473269999819,2460000
0.6475569460000088,2470000
0.5714402680000035,2480000
0.5645116419999567,2490000
0.5716023949999567,2500000
0.5625367019999885,2510000
0.5653605079999693,2520000
0.5816029509999794,2530000
0.5595234539999865,2540000
