0.00040344600006392284,10000
5.115299995850364e-05,20000
0.00024268799995752488,30000
6.872400001611823e-05,40000
5.458600003294123e-05,50000
4.578500011120923e-05,60000
4.930800002966862e-05,70000
4.296999998132378e-05,80000
7.773400000132824e-05,90000
3.771700005472667e-05,100000
4.305100003421103e-05,110000
6.627000004755246e-05,120000
4.6307999923556054e-05,130000
4.297300006328442e-05,140000
3.96689999888622e-05,150000
3.804899995429878e-05,160000
3.9794000031179166e-05,170000
5.04260000298018e-05,180000
4.0810999962559436e-05,190000
4.8344999981964065e-05,200000
8.986199998162192e-05,210000
0.0009532530000342376,220000
4.0355000010094955e-05,230000
2.289799999743991e-05,240000
5.185200006962987e-05,250000
2.157599999463855e-05,260000
1.992399995742744e-05,270000
3.9659999970353965e-05,280000
2.4257000063698797e-05,290000
2.3660000010750082e-05,300000
1.9640999994408048e-05,310000
1.842800008944323e-05,320000
1.9094999970548088e-05,330000
1.782599997568468e-05,340000
1.8753000063043146e-05,350000
1.9152999925609038e-05,360000
1.8136999983653368e-05,370000
1.771100005498738e-05,380000
2.603200005069084e-05,390000
3.635199993823335e-05,400000
4.9246000003222434e-05,410000
0.00010378700005730934,420000
4.065999996782921e-05,430000
3.863999995701306e-05,440000
3.90039999729197e-05,450000
5.5377999956363055e-05,460000
4.719799994745699e-05,470000
7.902800007286714e-05,480000
3.682800002025033e-05,490000
4.2496999981267436e-05,500000
4.9794000005931593e-05,510000
5.396000005930546e-05,520000
4.9494000109007175e-05,530000
4.2909999933726795e-05,540000
3.980199994657596e-05,550000
3.8872999994055135e-05,560000
3.884199998083204e-05,570000
3.5249999996267434e-05,580000
3.8368000105037936e-05,590000
3.766399993310188e-05,600000
3.3356000017192855e-05,610000
5.7270999946013035e-05,620000
4.816800003482058e-05,630000
0.0008446179999737069,640000
2.988599999298458e-05,650000
2.57859999237553e-05,660000
2.757200002179161e-05,670000
0.00025047200006156345,680000
2.3562000023957808e-05,690000
2.260300004763849e-05,700000
2.148600003692991e-05,710000
2.0269999936317618e-05,720000
2.019500004735164e-05,730000
2.7485000032356766e-05,740000
2.3920999979054614e-05,750000
5.495099992458563e-05,760000
4.8343000003114867e-05,770000
8.084199998847907e-05,780000
9.309600000051432e-05,790000
4.1356999986419396e-05,800000
2.5016999984472932e-05,810000
2.3608999981661327e-05,820000
2.3768000005475187e-05,830000
2.0838999944317038e-05,840000
2.0638000023609493e-05,850000
2.5673999971331796e-05,860000
2.490599990778719e-05,870000
2.363900000545982e-05,880000
5.3666999974666396e-05,890000
3.0015999982424546e-05,900000
3.350800000134768e-05,910000
2.314900007149845e-05,920000
2.033300006587524e-05,930000
1.9465999912426923e-05,940000
4.866199992648035e-05,950000
2.032499992310477e-05,960000
1.9130000055156415e-05,970000
1.882700007627136e-05,980000
2.5889999960782006e-05,990000
2.1492999962902104e-05,1000000
2.098499999192427e-05,1010000
2.7660000000651053e-05,1020000
2.329599999484344e-05,1030000
1.9999000073767093e-05,1040000
2.0088000042051135e-05,1050000
1.9972000018242397e-05,1060000
2.0947999928466743e-05,1070000
1.8422000039208797e-05,1080000
