0.00011023399997611705,10000
2.329699998426804e-05,20000
1.985500000500906e-05,30000
1.830600001540006e-05,40000
1.8412000031275966e-05,50000
1.738299999942683e-05,60000
6.1029999983475136e-05,70000
1.847700002599595e-05,80000
2.595300003349621e-05,90000
1.7436999996789382e-05,100000
1.646900000196183e-05,110000
1.692500001126973e-05,120000
1.5735999966182135e-05,130000
1.6143999971518497e-05,140000
1.6752000021824642e-05,150000
2.4133000010806427e-05,160000
3.169899997601533e-05,170000
2.3915999975088198e-05,180000
1.694799999540919e-05,190000
1.6897000023163855e-05,200000
1.6875000028448994e-05,210000
1.635600000327031e-05,220000
1.6099999982088775e-05,230000
1.6349000020454696e-05,240000
1.6485000003285677e-05,250000
1.720199998089811e-05,260000
1.8925000006220216e-05,270000
1.7533000004732457e-05,280000
1.642399996626409e-05,290000
1.6564999953061488e-05,300000
2.0522999989225355e-05,310000
1.717800000733405e-05,320000
1.7522000007375027e-05,330000
1.6372999994018755e-05,340000
1.6340000001946464e-05,350000
1.6510000023117755e-05,360000
1.6724999966299947e-05,370000
1.5698000026986847e-05,380000
1.668699997026124e-05,390000
1.724400004832205e-05,400000
1.643400003104034e-05,410000
1.6977000029783085e-05,420000
1.6701999982160487e-05,430000
1.5669999982037552e-05,440000
1.6120999987379037e-05,450000
1.5792999988661904e-05,460000
1.5743999995265767e-05,470000
1.7329999991488876e-05,480000
1.6796000011254364e-05,490000
6.73129999881894e-05,500000
3.645399999641086e-05,510000
3.372899999476431e-05,520000
3.36210000000392e-05,530000
3.2707999991998804e-05,540000
4.7787999960746674e-05,550000
2.8887999974358536e-05,560000
2.783399997952074e-05,570000
4.066999997576204e-05,580000
2.8226999972957856e-05,590000
2.8219000000717642e-05,600000
3.069399997457367e-05,610000
3.138299996408023e-05,620000
3.2078999993245816e-05,630000
3.1067000008988543e-05,640000
3.027200000360608e-05,650000
3.3778999977585045e-05,660000
3.339900001719798e-05,670000
3.206599996019577e-05,680000
3.0619000028764276e-05,690000
3.665499997396182e-05,700000
2.8527999972993712e-05,710000
2.9381999979705142e-05,720000
3.074900001820424e-05,730000
3.118899996934488e-05,740000
3.231300001971249e-05,750000
3.111500001296008e-05,760000
3.1705999958830944e-05,770000
3.14789999720233e-05,780000
3.1965999994554295e-05,790000
3.232400001706992e-05,800000
3.236999998534884e-05,810000
3.264200000785422e-05,820000
3.1249000016941864e-05,830000
3.138800002489006e-05,840000
4.971599997816156e-05,850000
3.4563999975034676e-05,860000
3.288699997483491e-05,870000
3.12280000116516e-05,880000
2.9255000015382393e-05,890000
2.9529000016736973e-05,900000
3.7368999983300455e-05,910000
2.9697000002215646e-05,920000
3.09129999891411e-05,930000
2.977000002601926e-05,940000
2.9609000023356202e-05,950000
2.9950000055123382e-05,960000
3.190500001437613e-05,970000
3.0895999998392654e-05,980000
3.11190000275019e-05,990000
3.150300000243078e-05,1000000
3.256799999462601e-05,1010000
3.216800001837328e-05,1020000
3.339699998150536e-05,1030000
3.166799996279224e-05,1040000
3.380700002253434e-05,1050000
3.3799999982875306e-05,1060000
3.3425000026454654e-05,1070000
3.3436000023812085e-05,1080000
3.1633999981295347e-05,1090000
3.0393000031381234e-05,1100000
3.1293999995796185e-05,1110000
3.6535999981879286e-05,1120000
2.9871999970509933e-05,1130000
2.9297000025962916e-05,1140000
3.1659000001127424e-05,1150000
3.053699998645243e-05,1160000
3.172300000642281e-05,1170000
3.0997000010302145e-05,1180000
3.0174000016813807e-05,1190000
3.1443000011677213e-05,1200000
3.183400002626513e-05,1210000
3.169600000774153e-05,1220000
3.1818999957522465e-05,1230000
3.339300002380696e-05,1240000
3.283400002374037e-05,1250000
3.350700001192308e-05,1260000
3.203800002893331e-05,1270000
3.312199999072618e-05,1280000
3.208699996548603e-05,1290000
3.320000001849621e-05,1300000
3.208600003290485e-05,1310000
3.133699999580131e-05,1320000
3.206599996019577e-05,1330000
3.178999997999199e-05,1340000
3.16889999680825e-05,1350000
3.263499996819519e-05,1360000
3.2626999995954975e-05,1370000
3.606199999239834e-05,1380000
3.444200001467834e-05,1390000
3.360100004101696e-05,1400000
3.249299999197319e-05,1410000
3.150499998127998e-05,1420000
4.241999999976542e-05,1430000
2.8675000010025542e-05,1440000
0.00045445099999597005,1450000
3.306799999336363e-05,1460000
3.0106999986401206e-05,1470000
2.941899998631925e-05,1480000
2.6343999991240707e-05,1490000
5.26819999890904e-05,1500000
3.2218000001194014e-05,1510000
0.0026991159999738557,1520000
3.417200002786558e-05,1530000
0.00012869400001136455,1540000
3.471899998430672e-05,1550000
3.0906000006325485e-05,1560000
3.1771999999818945e-05,1570000
3.0167999966579373e-05,1580000
2.9606999987663585e-05,1590000
2.98619999625771e-05,1600000
2.9660999985026137e-05,1610000
3.0373000015515572e-05,1620000
2.9924999978447886e-05,1630000
4.1105999969204277e-05,1640000
3.371700000798228e-05,1650000
2.9034000021965767e-05,1660000
2.9181000002154178e-05,1670000
2.916900001537215e-05,1680000
3.067399995870801e-05,1690000
3.0473999970581644e-05,1700000
3.1249000016941864e-05,1710000
3.1020999983866204e-05,1720000
3.078599996797493e-05,1730000
3.0129000037959486e-05,1740000
2.9277999999521853e-05,1750000
3.017099999169659e-05,1760000
3.083300003936529e-05,1770000
3.191400003288436e-05,1780000
3.139899996540407e-05,1790000
2.9948000019430765e-05,1800000
2.933799999027542e-05,1810000
2.9347000008783652e-05,1820000
2.9552000000876433e-05,1830000
3.0678999962674425e-05,1840000
2.949999998236308e-05,1850000
2.985000003263849e-05,1860000
2.9678999965199182e-05,1870000
3.004600000622304e-05,1880000
3.2308000015746074e-05,1890000
3.0229999993025558e-05,1900000
3.3192000046256e-05,1910000
3.103699998519005e-05,1920000
3.0030000004899193e-05,1930000
3.017199998112119e-05,1940000
2.991899998505687e-05,1950000
3.121999998256797e-05,1960000
3.0402999982470647e-05,1970000
3.0127999991691468e-05,1980000
3.076600000895269e-05,1990000
3.0198999979802466e-05,2000000
